StartDate,EndDate,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,math_ed,domains,prop_of_time_1,consistent,session_vivid,domain_vivid,visualspatial_1,visualspatial_2,visualspatial_3,sensory_1,sensory_2,sensory_3,touch,touch_1_TEXT,touch_2_TEXT,do_touch,do_touch_1_TEXT,do_touch_2_TEXT,resist_mvmt_3,zoom_2,dynamic_1,causal,causal_1_TEXT,causal_2_TEXT,constraint,constraint_1_TEXT,constraint_2_TEXT,symbols,symbols_1_TEXT,symbols_2_TEXT,symbolicvis,symbolicvis_1_TEXT,symbolicvis_2_TEXT,draw,draw_1_TEXT,draw_2_TEXT,draw_for,challenges,describe,appear,appear_1_TEXT,fade,fade_1_TEXT,stay_present,stay_present_1_TEXT,stay_present_2_TEXT,stop_seeing,stop_seeing_1_TEXT,stop_seeing_2_TEXT,control_1,annoyed,annoyed_1_TEXT,annoyed_2_TEXT,noise_noisy_1,people_company_1,surface,surface_need_1,hands_active_1,light_bright_1,space_full_1,object_real_4,Q50_4,build_see_1,platonist_1,vis_domain,vis_domain_3_TEXT,vis_domain_5_TEXT,Q35_3_TEXT - Parent Topics,Q35_3_TEXT - Topics
8/1/21 18:00,8/1/21 18:15,100,899,TRUE,8/1/21 18:15,R_2QMd3xj3HZa6Yi4,Ph.D. in Math,"Algebra, topology, graph theory ",100,Every session involves similar levels of visual experience,More vivid,More  vivid,68,100,100,0,0,0,No,,"I don’t think of them as being touchable, no",,,,28,90,24,Yes,"I think of them as mental models that I can manipulate. Especially highlighting portions mentally, or rearranging them ",,Yes,"Yes. I can move and rearrange and highlight, but I am usually bound by the isomorphism rules of the system I’m working in. ",,No,,Not usually. ,No,,"Occasionally maybe, but it’s very rare. Rare enough to choose “no” for this answer ",Yes,"Too abstract and I’m not good enough at drawing. But as I get closer to understanding, I do get better ideas of what features matter and what features don’t, and at that point I can often approximate a drawing ",,Both - I draw them for myself and for others.,"The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",?,No,,Yes,"Yes, if my understanding is incomplete they’ll fade before I can internalize them ",Yes,,,No,,,83,No,,,0,25,Unlined white paper ,19,41,69,50,83,50,77,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,"Math is—extreme?—and it has pushed my visualization skills. But I use them in other domains, more so now that I’ve done lots of math ",,
8/1/21 18:25,8/1/21 18:33,100,437,TRUE,8/1/21 18:33,R_NVV23lPATvhe6o9,Ph.D. in Math,"Discrete math, number theory",100,Every session involves similar levels of visual experience,It depends on where I am in a reasoning process,More  vivid,,100,,62,0,0,Yes,Kind of.,,Yes,Don’t need to.,,0,95,69,Yes,,,No,,,Yes,,,Yes,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it",,No,,No,,No,,,No,,,100,No,,,45,47,Tablet,14,0,37,51,100,0,87,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 16:39,8/1/21 18:34,100,6919,TRUE,8/1/21 18:34,R_Z8niXMu2IGWlu13,Some Graduate Coursework,"Algebra, algebraic topology, category theory",90,Some sessions involve more visualization than others,It just depends,More  vivid,18,96,64,42,0,0,No,,"no, but I can imagine moving them around, like dragging and dropping with a computer mouse and cursor. I'm not exactly touching it, but still handling it so to speak. ",,,,18,0,54,Yes,,,Yes,I can constrain them based on the constraints given in the problem,,Yes,Some visualizations are just the mathematical notation and symbols. ,,Yes,This is often the case is algebra and some category theory,,Yes,Only about 70% of the time. ,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing","When studying category theory I imagine commutative diagrams which I can move around. When studying stable homotopy theory I imagine spectra as a sequence of shape, each sort of connected to the next. I imagine simplicial sets as looking like simplicial complexes. ",Yes,Sometime they just pop into my head,Yes,,No,,,No,,,79,Yes,It's annoying because some things are hard to adequately visualize,,0,0,On blank scrap paper with a pen or pencil,0,0,0,0,50,0,0,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 18:21,8/1/21 18:39,100,1079,TRUE,8/1/21 18:39,R_Zy3Klt4644EZRPH,Some Graduate Coursework,"Combinatorics, geometry",86,Some sessions involve more visualization than others,They stay consistent in their  vividness,They stay consistent in their vividness,14,100,100,31,15,0,Yes,"I don’t get anything like an actual haptic sensation, but I can shuffle things around and would use “touch” as a decent analogy for interacting with imagined mental objects.",,Yes,"Yes, I’ll frequently push around mathematical objects as I’m thinking about them.",,26,43,18,Yes,"I can generally make things move if desired, but it takes more focus and certainly doesn’t happen by default.",,No,,Not really; only insofar as the motion might become more complex than I can hold in my head. ,Yes,"Yes, often; I’m frequently notating items with symbols where relevant (though I usually don’t add them if not required by some external labeling - their position on my mental blackboard is distinct enough.)",,Yes,"If I’d doing arithmetic or something, yes, it’s basically just like writing it down on paper (with maybe a little more movement between things and digits unifying and splitting).",,Yes,"Yes, I think usually the only limits would be my own drawing ability, unless it’s 3D or 4D in a way that’s hard to convey on paper (eg the knowledge that A is behind B)",,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","The 24-cell, as constructed by adding octahedra around a central vertex in 3-space, until the edges of the outermost octahedra meet at the point at infinity. ",Yes,"Sort of? If I think about some mathematical object, I’ll start picturing it, but it’s not unwanted or anything, it’s just like if I were asked to think about my bedroom and an image of my bed would come to mind unbidden.",Yes,"Yes; large, complex scenes can fade out of mental attention and need repeated focus and attention to properly “refresh” the scene.",No,,,No,,,79,No,,,41,48,Whiteboard ,13,52,26,42,81,4,18,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,"Navigation, memory recollection, word puzzles, playing games, worldbuilding, imagining future scenarios, planning furniture layout, designing an object, ",,
8/1/21 18:41,8/1/21 18:57,100,955,TRUE,8/1/21 18:57,R_2dSxDInNSdIcU7U,Ph.D. in Math,Low-dimensional topology,90,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,It just depends,25,83,53,43,0,0,Yes,"For example, I sometimes 3D print them…",,Yes,,,9,89,47,Yes,,,Yes,,,No,,"I mean, I can draw symbols on them, but this is somewhat rare - it happens more in a teaching situation, or when writing a paper.",Yes,But very rarely.,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","Dehn twist along a curve, in a surface. (This is an easy one…)",Yes,Eg as I am falling asleep.,Yes,If that part of the brain gets tired.,Yes,,,Yes,Very annoying when this happens - eg if I am overtired and I need to wind down.,,65,No,,,50,48,All are good! Some are good for different things…,50,93,54,48,75,70,48,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math feels special.","Woodworking, exercise.. but I have more practice at mathematical visualisation.",,,
8/1/21 19:07,8/1/21 19:13,100,352,TRUE,8/1/21 19:13,R_2dK488ZrxTmoJuX,Bachelor Degree in Math,"apgebra, topology, logic",70,Some sessions involve more visualization than others,It just depends,More  vivid,,100,,80,0,0,Yes,,,No,,,20,71,53,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",,No,,No,,Yes,,,No,,,100,No,,,52,54,chalkboard,26,90,38,51,100,0,35,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 19:11,8/1/21 19:17,100,360,TRUE,8/1/21 19:17,R_1lbIv41mVaDocrw,Ph.D. in Math,K–8 Education,75,Some sessions involve more visualization than others,It just depends,More  vivid,71,55,89,73,42,0,Yes,,,No,,,50,93,50,Yes,,,No,,,Yes,,,No,,,Yes,,,I draw them for other people (e.g. to communicate my perspective to others).,"The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,No,,No,,Yes,,,No,,,90,No,,,52,56,--,1,85,38,50,95,62,5,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 19:15,8/1/21 19:29,100,838,TRUE,8/1/21 19:29,R_7OGPuuj9vyWcQCJ,Ph.D. in Math,"Number theory, Algebraic Geometry",70,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,They stay consistent in their vividness,,100,96,55,0,0,Yes,,,Yes,"I can ""touch"" objects to move them around, and occasionally use texture as part of visualization (some things are pointy, some are smooth, some are rough, etc.) ",,0,100,4,Yes,,,No,,,No,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation",I often need to visualize relative position(e.g. intersections) of multiple spaces within a high dimensional space,No,,Yes,It's hard to keep track of too many different objects simultaneously,No,,,No,,,100,No,,,7,15,"ipad for drawing, paper for writing",35,90,44,51,100,0,6,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 20:22,8/1/21 20:31,100,513,TRUE,8/1/21 20:31,R_p3KM3wVZ0Xvgfnj,Ph.D. in Math,"topology, algebraic geometry, quantum information",75,Every session involves similar levels of visual experience,More vivid,More  vivid,100,100,51,54,0,0,No,,,,,,75,69,100,No,,only control is where I place my attention,No,,,No,,,No,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",https://github.com/ecpeterson/FormalGeomNotes/blob/master/drawing_alg.eps,No,,Yes,,No,,,Yes,,,87,No,,,25,20,Notepad,19,52,41,52,51,0,100,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 21:13,8/1/21 21:23,100,641,TRUE,8/1/21 21:23,R_cOcikOl2ukdOesN,Masters Degree in Math,"Topology, Geometry, Algebra",77,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,25,87,,23,58,0,Yes,,,Yes,,,47,12,87,Yes,,,Yes,,,Yes,,,Yes,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it","Everywhere in 4D spacetime, there's a rotating square representing the electromagnetic bivector. The space-time oriented ones look more like booster pads or arrows. I can ""see"" how wiggling an electron changes the field, shooting off waves of light in the directions most perpendicular to the motion.",Yes,In dreams,No,,No,,,No,,,98,No,,,52,51,Computer,0,52,41,51,68,94,15,,"I visualize when doing math, only in certain domains.",,,,
8/1/21 20:59,8/1/21 21:43,100,2651,TRUE,8/1/21 21:43,R_3kNjY17DASGlbLi,Ph.D. in Math,Probability,51,Some sessions involve more visualization than others,It just depends,More  vivid,71,100,35,7,0,0,No,,,,,,0,86,71,Yes,,,Yes,,,Yes,,,No,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,Yes,,No,,Yes,,,No,,,86,No,,,33,53,chalkboard,24,77,58,52,79,93,80,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math feels special.",,,,
8/1/21 22:33,8/1/21 22:45,100,732,TRUE,8/1/21 22:45,R_2P80FHFiai938K9,Masters Degree in Math,Mathematical logic/ Model theory,70,Some sessions involve more visualization than others,More vivid,More  vivid,,44,86,39,0,0,Yes,Quotienting feels like glueing,,Yes,When they have a clear shape and there are operations that can be interpreted in that context. idk.,,9,61,26,No,,,Yes,"If i cant envision the outcome, i.e. know if it is possible.",,Yes,points get names,,Yes,algebra substitutions,,Yes,but I'm a shit artist and thats usually a problem,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol goes on forever / too far,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",I think of a valued fields as an plane with one axis being the resiude field and one axis being the value group. A lot of the data is lost with that intuition.,Yes,"Yes, if I try to understand something different and end up with a similar picture.",No,,Yes,,,No,,,83,No,,,14,70,Chalkboard,22,49,52,50,91,52,34,,"I visualize when doing math, but could be any domain.",,,,
8/2/21 1:49,8/2/21 1:53,100,212,TRUE,8/2/21 1:53,R_2tnY9Nb7227kCji,Ph.D. in Math,topology,68,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,100,100,100,0,0,0,Yes,,,No,,,0,81,62,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,I draw them for myself (e.g. to think through or clarify components of a problem).,"The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing",,No,,No,,Yes,,,Yes,,,100,No,,,80,6,chalkboard,31,70,16,74,100,100,100,,"I visualize when doing math, but could be any domain.",,,,
8/2/21 3:23,8/2/21 3:35,100,701,TRUE,8/2/21 3:35,R_bKQH1ajEn1TmZFL,Ph.D. in Math,Algebraic geometry,40,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,They stay consistent in their vividness,17,76,89,92,1,3,Yes,I can sort of grab them and move them around.,,Yes,It's maybe less of an actual touching and more of my hands helping me move things I'm visualizing,,9,80,25,Yes,,,No,,,Yes,"Labels, yes",,Yes,Seeing equations,,Yes,Sometimes my drawing skills aren't quite sufficient though,,Both - I draw them for myself and for others.,"My drawing skill is too limited,I may need to reshape the object / thing / symbol  in a way that would be difficult to do with a drawing of it",,Yes,Sometimes My brain will give me things before I know I need them,No,,No,,,No,,,40,No,,,60,47,Large chalkboard or whiteboard - lots of space and the ability to revise easily is important,38,60,41,51,75,26,64,,"I visualize when doing math, but could be any domain.",,,,
8/2/21 3:24,8/2/21 3:41,100,1019,TRUE,8/2/21 3:41,R_O8tZ98GrCTwJuGl,Some Undergraduate Coursework,we are all children,100,Every session involves similar levels of visual experience,More vivid,It just depends,100,100,100,18,18,0,Yes,"I could induce a mental experience of contact with them, yes.",,No,,,0,100,100,Yes,,,No,,,Yes,These are accessory to the core of the process,,No,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",The smooth stretching of a necklace containing 13 white beads and and 3 black beads from a relaxed position to a taut triangular state with the black beads at the vertices. The background is neutral light; the object can be as concrete as I want it to be; it is easily moved/deformed/adjusted. ,Yes,Visualization is an automatic process.,Yes,"Rather, distinct components often become less distinct -- I lose track of specifics. Fully disappearing usually happens only when distracted.",Yes,"The idea that I am ever ""using them"" or ""done with them"" is not representative of my experience.",,Yes,"I can push them out of awareness by simply being more aware of other things, but they are still there.",,95,No,,,50,51,No preference,0,51,29,50,100,100,100,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,,,
8/2/21 4:48,8/2/21 4:57,100,558,TRUE,8/2/21 4:57,R_2CvbtDclZnh8edg,Some Graduate Coursework,"Higher Category Theory, Mathematical Physics, Differential Geometry, Algebraic Topology",80,Every session involves similar levels of visual experience,It depends on where I am in a reasoning process,More  vivid,,100,,100,0,0,Yes,,,Yes,,,69,85,100,Yes,,,Yes,"Very much so, this is how I can understand dimensions of parameter spaces",,No,,,No,,,No,,,I draw them for other people (e.g. to communicate my perspective to others).,"My drawing skill is too limited,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,Yes,,Yes,,Yes,,,Yes,,,22,Yes,Sometimes I cannot translate their intuitive feel to precise statements,,56,43,"Notebook for the most part, but chalkboard when I have access (say in an office). Never whiteboard.",57,93,43,49,50,100,37,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math math doesn't feel special.",,Physics,,
8/2/21 8:25,8/2/21 8:42,100,998,TRUE,8/2/21 8:42,R_2CcVG94V1ymFepU,Bachelor Degree in Math,"geometry, analysis",80,"Some sessions involve a lot a lot of visualization, others may involve none at all",More vivid,It just depends,23,100,,36,0,1,No,,,,,,0,25,35,Yes,If they move it's because I make them,,No,,,No,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing","SVD based QR decomposition of non-full rank jacobian matrix into ""embedding"" and ""deformation"" step and its action on a surface patch",Yes,I don't have to force them,Yes,,Yes,,,No,,,70,No,,,52,38,notepad,71,52,38,56,70,0,38,,"I visualize when doing math, only in certain domains.",,,,
8/2/21 11:40,8/2/21 11:57,100,976,TRUE,8/2/21 11:57,R_33sEE25njDcH1OK,Masters Degree in Math,"Algebraic Topology, Algebraic Geometry, Higher Category Theory",40,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,More  vivid,12,67,4,0,2,0,Yes,"Depends on other factors, like smoothness mostly. Things with sharp corners feel rougher than, say, as sphere. ",,Yes,,,0,91,100,Yes,,,Yes,"Depends on the constraints imposed on the objects themselves. Normally I can rotate, move, and deform, but never break up into smaller pieces, for example",,No,,,No,,,No,,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing","Say I have a basketball hoop attached to the backboard with its post connected to the floor. I can deform the backboard and the post together so that the image shrinks, leaving only the hoop. If I try to shrink the loop any further, I can make it less rounder, more oval shaped, but I could never, for example, fill the inside of the loop, so that the image I started with and a thin bagel would be exactly the same. ",No,,Yes,"Sometimes it takes a while to make up an image that captures a lot of things, and it may be difficult to hold that thought for a while without losing focus. ",Yes,Sometimes.,,No,,,100,No,,,25,48,Notepad,27,48,52,48,73,72,15,,"I visualize when doing all kinds of things (please list other domains below), but the way I visualize when doing math feels special.","Puzzles, like sudokus, or when playing chess I'd say some degree of visualization is important. ",,,
8/2/21 16:42,8/2/21 16:56,100,848,TRUE,8/2/21 16:56,R_300Is67vk9e61Bk,Ph.D. in Math,"Symplectic geometry, dynamical systems, differential topology",95,Some sessions involve more visualization than others,It just depends,More  vivid,21,100,65,83,3,0,Yes,"Although I don't feel the objects in a tactile way, it is sometimes helpful to move my hands/body in ways which correspond to manipulating the objects, and the visualizations respond to this.",,Yes,See previous comment.,,14,55,47,Yes,,,Yes,,,Yes,,,Yes,"In working with inequalities or purely formal mathematical expressions, I often find it very useful to imagine and manipulate the formula and its terms in my imagination.",,Yes,Sometimes. Often they have proprioceptive or dynamical content which is difficult to capture pictorially.,,Both - I draw them for myself and for others.,"The object / thing / symbol has many dimensions,The object / thing / symbol is just impossible to instantiate in the real world,My drawing skill is too limited,The object / thing / symbol  wouldn't 'fit' in the correct spaces / would require deformation,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing,The object / thing / symbol carries 'dynamics' that wouldn't persist in a drawing",,Yes,,No,,Yes,,,Yes,,,100,No,,,48,36,"Notepad. Allows for easy drawing/flow-of-consciousness writing, without the unpleasant mess of chalk on your hands",46,52,39,47,50,26,47,,"I visualize when doing math, but could be any domain.",,,,
8/7/21 19:48,8/7/21 20:02,100,838,TRUE,8/7/21 20:02,R_3sAIHdBvxfvcaGF,Some Graduate Coursework,"mathematical biology (ODE, PDE, stochastic models in ecology and evolution)",60,"Some sessions involve a lot a lot of visualization, others may involve none at all",It depends on where I am in a reasoning process,It just depends,53,31,54,54,0,0,No,,,,,,0,100,53,Yes,,,Yes,,,Yes,,,No,,,Yes,,,Both - I draw them for myself and for others.,"The object / thing / symbol goes on forever / too far,The object / thing / symbol has many dimensions,My drawing skill is too limited,The object / thing / symbol  carries 'annotations' that wouldn't persist in a drawing,The object / thing / symbol carries 'structure' that wouldn't persist in a drawing","Solutions to differential equations, realizations of an analogous stochastic process",Yes,,Yes,,Yes,,,No,,,0,Yes,,,53,50,"Overleaf, Remarkable2, RStudio",20,46,0,51,100,70,69,,"I visualize when doing math, but could be any domain.",,,,
8/1/21 16:10,8/1/21 16:10,5,14,FALSE,8/8/21 16:10,R_3M0eVwXit7AdpWY,Bachelor Degree in Math,Geometry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:11,8/1/21 16:12,15,88,FALSE,8/8/21 16:12,R_3Ldwqqek5ekheVa,Ph.D. in Math,Number Theory,15,Some sessions involve more visualization than others,It just depends,It just depends,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:12,8/1/21 16:13,10,35,FALSE,8/8/21 16:13,R_1IL5REMcU3STQHo,Some Undergraduate Coursework,Probability & statistics,6,"Some sessions involve a lot a lot of visualization, others may involve none at all",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:13,8/1/21 16:14,5,35,FALSE,8/8/21 16:14,R_2EiQ5QkcRNQ4tk6,Masters Degree in Math,"Group Theory, Algebra.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:13,8/1/21 16:15,30,124,FALSE,8/8/21 16:15,R_247zw46mI8dLmVZ,Ph.D. in Math,algebra,86,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,It just depends,31,86,85,13,14,0,No,,,,,,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:13,8/1/21 16:16,43,194,FALSE,8/8/21 16:16,R_1QFX6wMS7qlAf9K,Masters Degree in Math,Statistics. Mathematics. Theory of machine learning.,33,"Some sessions involve a lot a lot of visualization, others may involve none at all",It just depends,It just depends,,100,100,0,0,0,No,,,,,,0,0,0,Yes,,,Yes,,,No,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:16,8/1/21 16:16,2,19,FALSE,8/8/21 16:16,R_2D6wPuOyx0560V9,High School Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:17,8/1/21 16:17,5,26,FALSE,8/8/21 16:17,R_3QRjqna95EOudyG,Some Undergraduate Coursework,Machine-learning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:14,8/1/21 16:19,58,310,FALSE,8/8/21 16:19,R_w4SxkAoUddErAHL,Masters Degree in Math,Algebra,72,Some sessions involve more visualization than others,It just depends,More  vivid,,50,77,0,0,0,No,,.,,,,0,0,74,Yes,.,,No,,,Yes,,,Yes,,,Yes,,,Both - I draw them for myself and for others.,My drawing skill is too limited,,No,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:22,8/1/21 16:23,2,14,FALSE,8/8/21 16:23,R_2SuDZOGlFZRsWQv,Some Undergraduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:23,8/1/21 16:24,5,29,FALSE,8/8/21 16:24,R_9T8Cqw5lyMyWdkl,Masters Degree in Math,"Algebra, Logic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:23,8/1/21 16:24,13,80,FALSE,8/8/21 16:24,R_1jvW3qoZyR3Gutu,Bachelor Degree in Math,Number Theory,58,Every session involves similar levels of visual experience,More vivid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:23,8/1/21 16:25,25,94,FALSE,8/8/21 16:25,R_RJoGbOtP8RistAB,Masters Degree in Math,"Topology, category theory",31,Some sessions involve more visualization than others,More vivid,More  vivid,10,85,,19,0,0,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:26,8/1/21 16:27,2,74,FALSE,8/8/21 16:27,R_2rpzHDZCvgM90Z1,Some Graduate Coursework,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:11,8/1/21 16:28,48,1019,FALSE,8/8/21 16:29,R_2S8hmv9W02zIPec,Some Undergraduate Coursework,"I'm completely comfortable with college algebra as that's what my job is in, but I'm very comfortable with calculus and basic proofs/abstract Algebra",10,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,More  vivid,43,95,49,2,0,0,No,,,,,,2,0,79,Yes,,,No,,,No,,,No,,,Yes,,,Both - I draw them for myself and for others.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:29,8/1/21 16:34,35,273,FALSE,8/8/21 16:34,R_1LdPJ1zQ4Bfe3FY,Bachelor Degree in Math,"Statistics, calculus",20,Some sessions involve more visualization than others,It depends on where I am in a reasoning process,They stay consistent in their vividness,59,77,65,36,0,0,Yes,They would feel smooth and almost frictionless. Often they have a sheen to them.,,No,,I look but don't touch. I should try touching. Hmm...,24,0,65,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:37,8/1/21 16:37,8,33,FALSE,8/8/21 16:37,R_vwynfp3KsEOkpmV,Bachelor Degree in Math,algebra,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:38,8/1/21 16:39,2,41,FALSE,8/8/21 16:39,R_e4zh3JSBhDdypTr,Masters Degree in Math,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/1/21 16:43,8/1/21 16:44,10,44,FALSE,8/8/21 16:44,R_3kLJ3xQhP0ZV8cN,High School Math,Analysis,73,Some sessions involve more visualization than others,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
